-3.9493,-3.4755,-3.5666,-3.497,-3.7235,0,-3.8048,-3.198,-4.5731,-4.0804,-3.6402,-4.254,-4.3923,-3.3594,-3.3593,-4.1711,-4.1772,-3.3318,-3.7381,-3.8068,-3.6269,-3.7346,-3.5806,-3.3333,-3.3333,-3.8283,-4.0084
-5.2151,-3.7499,-3.7916,-4.7476,-4.0815,0,-4.5074,-3.5918,-4.2298,-5.4774,-4.0926,-3.6543,-5.2208,-3.7201,-3.4206,-5.1938,-4.3163,-3.6619,-5.235,-4.3136,-3.606,-4.7173,-3.8926,-4.078,-4.4734,-3.9877,-4.2843
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7494,0
0,0,0,0,0,0,0,0,3.3194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.5512,3.5885,3.4804,0,3.5873,0,0,3.9137,0,0,3.5716,3.5909,2.58,3.6444,3.725,0,3.3506,0,2.8789,3.5182,0,2.5402,3.9289,0,0,3.5416,3.5851
0,0,0,2.6222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.7588,4.6235,4.277,2.5844,4.405,4.3308,2.8132,4.1713,3.6583,0,4.7818,4.1872,0,4.2929,4.006,2.7614,4.161,4.2103,0,3.8174,4.1051,0,4.4788,4.2226,0,4.5071,4.0104
0,3.9119,4.6625,3.0193,3.998,4.1576,0,4.0618,0,0,4.0535,3.9348,0,0,3.9207,2.9802,4.0684,4.2296,0,4.1713,3.9394,2.9316,0,4.2686,0,3.9908,3.8739
2.7072,0,0,0,0,0,0,0,0,0,3.5856,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8072,0,0
3.0689,5.4427,6.1229,3.7308,5.8949,5.6943,3.9743,6.1933,4.7136,2.5467,5.2884,5.4597,2.7096,5.9111,5.4751,3.4849,5.5498,5.7521,3.4828,5.4361,5.4282,3.3265,5.1091,5.4968,3.0448,5.5443,5.1202
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.942,0,0,0,0,0,0,0,0,0,0,0
0,4.3711,4.4996,3.2057,4.1092,4.0805,0,4.1268,0,0,3.7524,3.773,0,0,0,0,3.9401,4.0677,0,3.7948,0,0,0,0,0,4.3574,3.7324
3.0195,0,0,0,4.2167,4.0745,0,4.3328,3.6435,2.4108,3.833,3.6788,0,0,3.7232,0,0,3.9451,0,3.7819,0,2.974,0,4.0704,0,4.1707,0
0,0,4.0085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7263
0,0,0,-2.2204,0,0,-2.5297,0,0,0,0,0,0,0,0,0,-2.0339,0,0,0,0,0,0,0,-2.5209,0,0
0,3.4754,3.7198,0,0,0,2.7036,3.7459,3.6229,2.1207,3.6638,0,0,0,4.3718,0,0,4.0104,0,0,3.859,0,0,0,0,3.8041,0
0,3.9068,3.8532,0,0,4.1015,0,3.6069,0,0,0,3.9355,0,0,3.7407,0,0,3.5036,0,0,0,0,0,0,0,0,0
0,0,3.1643,0,0,2.9369,0,0,0,0,0,0,0,0,0,0,0,3.1701,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,4.1777,3.6659,0,0,0,3.3584,3.6531,0,0,0,0,0,0,3.6004
0,0,0,0,3.978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,2.6573,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4.6246,0,0,0,0,3.2696,0,3.9877,0,0,0,0,4.7278,0,3.1967,4.3307,0,0,0,4.5822,2.9862,4.1223,5.0049,2.7186,0,0
0,0,0,3.1116,0,0,0,0,3.6424,2.4311,0,0,2.6442,4.4825,0,0,0,0,0,0,4.0864,0,4.0922,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.4112,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,3.4695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,3.2987,0,0,0,0,0,0,0,0,0,0,2.7944,0,0,0,0,0,0,0,0,0,0,0
-2.2292,-1.9973,0,-2.2085,0,0,0,0,0,0,0,0,0,0,0,-2.3941,0,0,0,0,0,-2.5179,0,0,-2.8609,-2.1418,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6132,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,2.317,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.1468,3.3343,3.4609,0,3.355,0,0,3.627,3.4873,0,0,3.282,0,3.5427,0,0,0,0,0,0,0,0,0,0,0,3.4587,3.3421
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2515,3.4566,0,0,3.5766,0,0,3.3433,2.5808,0,0
0,0,0,0,3.2274,0,0,0,0,0,0,0,0,0,0,0,3.2637,3.6385,0,0,0,0,0,0,0,0,0
2.7036,4.8045,5.2928,3.0233,0,0,2.9117,4.4817,3.6494,2.355,5.0801,4.2464,3.127,4.5293,4.5233,2.9457,4.9139,4.4152,2.6437,4.7634,4.3386,3.1513,4.5648,4.1783,2.8989,5.03,4.6049
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4883,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,2.2517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,3.3162,0,3.6083,2.5662,0,0,0,4.5473,0,0,4.294,0,2.9413,0,4.3203,0,4.2208,4.0038,2.7381,0,0
-1.9295,0,0,-2.6168,0,0,-3.1749,0,0,-2.6183,0,0,-2.3877,0,0,-2.4236,-2.0339,0,-3.1238,0,0,-2.3432,-2.0327,0,-2.6797,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.3967,0,0,0,0,0,0,0,0,0,0,0
2.566,4.7227,4.8098,2.5857,0,0,2.8275,5.2757,3.6671,2.2541,4.7445,4.3094,3.0931,4.729,4.5258,2.6244,3.9584,4.2354,2.9981,5.0356,4.5306,2.7992,4.2987,4.1427,3.0213,5.0698,4.1572
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0783,0,0,0,0,0,0,0,0
0,3.6332,3.8141,2.3726,4.0158,3.6115,0,3.787,3.007,2.432,4.429,3.2475,0,3.6494,2.9567,2.8009,3.1291,4.0314,0,0,3.6076,0,3.5608,3.8815,0,3.7368,3.5663
0,0,0,0,0,3.2329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
